2026/08/01 19:48:05.595, 0, NVIDIA GeForce RTX 5070 Ti, 14621, 16303, 1
2026/08/01 19:48:05.717, 0, NVIDIA GeForce RTX 5070 Ti, 15269, 16303, 22
2026/08/01 19:48:05.838, 0, NVIDIA GeForce RTX 5070 Ti, 15269, 16303, 8
2026/08/01 19:48:05.959, 0, NVIDIA GeForce RTX 5070 Ti, 15269, 16303, 0
2026/08/01 19:48:06.078, 0, NVIDIA GeForce RTX 5070 Ti, 15269, 16303, 0
2026/08/01 19:48:06.194, 0, NVIDIA GeForce RTX 5070 Ti, 15269, 16303, 0
2026/08/01 19:48:06.310, 0, NVIDIA GeForce RTX 5070 Ti, 15269, 16303, 0
2026/08/01 19:48:06.426, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 1
2026/08/01 19:48:06.542, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 12
2026/08/01 19:48:06.658, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:06.774, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:06.892, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 12
2026/08/01 19:48:07.007, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:07.122, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:07.239, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 12
2026/08/01 19:48:07.358, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:07.475, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:07.590, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 13
2026/08/01 19:48:07.708, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:07.824, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:07.941, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:08.059, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 12
2026/08/01 19:48:08.176, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:08.292, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 8
2026/08/01 19:48:08.406, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 4
2026/08/01 19:48:08.521, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:08.636, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:08.752, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 12
2026/08/01 19:48:08.868, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:08.983, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:09.097, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 12
2026/08/01 19:48:09.213, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:09.328, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:09.443, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:09.558, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:09.674, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:09.790, 0, NVIDIA GeForce RTX 5070 Ti, 15315, 16303, 0
2026/08/01 19:48:09.918, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 2
2026/08/01 19:48:10.034, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:10.149, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:10.263, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:10.379, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:10.496, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:10.614, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:10.729, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:10.845, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:10.961, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:11.077, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:11.194, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:11.312, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:11.432, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:11.551, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:11.670, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:11.790, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:11.909, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:12.030, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:12.150, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:12.277, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:12.402, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:12.528, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:12.648, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:12.775, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:12.905, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:13.030, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:13.170, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:13.311, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:13.450, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:13.593, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:13.734, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:13.871, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:14.008, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:14.148, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:14.292, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:14.431, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:14.575, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:14.718, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:14.860, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:15.012, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:15.155, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:15.296, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:15.437, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:15.577, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:15.711, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:15.854, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:16.000, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:16.142, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:16.284, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:16.425, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:16.565, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:16.703, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:16.842, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:16.982, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:17.121, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:17.262, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:17.408, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:17.550, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:17.688, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:17.830, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:17.970, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:18.113, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:18.257, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:18.408, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:18.550, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:18.690, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:18.826, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:18.964, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:19.099, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:19.237, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:19.375, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:19.515, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:19.652, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:19.798, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:19.938, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:20.076, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:20.212, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:20.351, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:20.490, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:20.630, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:20.770, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:20.913, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:21.049, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:21.202, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:21.348, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:21.485, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:21.628, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:21.768, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:21.908, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:22.049, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:22.187, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:22.327, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:22.470, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:22.610, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:22.753, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:22.895, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:23.031, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:23.177, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:23.317, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:23.459, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:23.595, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:23.730, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:23.879, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:24.013, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:24.148, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:24.287, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:24.424, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:24.561, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:24.701, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:24.840, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:24.980, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:25.118, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:25.256, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:25.402, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:25.542, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:25.667, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:25.811, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:25.952, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:26.089, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:26.230, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:26.367, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:26.505, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:26.646, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:26.783, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:26.926, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:27.064, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:27.213, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:27.356, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:27.508, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:27.647, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:27.782, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:27.920, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:28.060, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:28.204, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:28.344, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:28.485, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:28.624, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:28.764, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:28.905, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:29.043, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:29.194, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:29.322, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:29.461, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
2026/08/01 19:48:29.602, 0, NVIDIA GeForce RTX 5070 Ti, 14394, 16303, 0
